,username,date,text,word_number,no_stop_words
622,Satine_Sand,2020-06-29 11:38:20,"Les embrassades dans les QG après les résultats, sans masques, aucun geste barrière respecté... Le virus a fait une pause pour les #Municipales2020 ??",15,"['embrassades', 'qg', 'après', 'résultats', 'sans', 'masques', 'aucun', 'geste', 'barrière', 'respecté', 'virus', 'a', 'fait', 'pause', 'municipales2020']"
623,JBMarchioni,2020-06-29 11:38:19,Paris tenu pour Anne Hidalgo #Municipales2020 ,5,"['paris', 'tenu', 'anne', 'hidalgo', 'municipales2020']"
624,LombartBrice,2020-06-29 11:38:12,"Non, il n'y a pas de vagueverte pour les Municipales2020. Il y a 60% d' Abstention, visiblement, seuls les électeurs EELV se sont déplacés!",12,"['non', 'a', 'vagueverte', 'municipales2020', 'a', '60', 'abstention', 'visiblement', 'seuls', 'électeurs', 'eelv', 'déplacés']"
625,julienbayou,2020-06-29 11:38:00,"Voter écologiste c'est voter 2 fois. Une fois pour mettre des écolos aux manettes, une seconde fois pour amener les autres à s'y mettre (+ ou - sincèrement). On ne lui fait plus crédit, nous voulons des actes. #vagueverte #Municipales2020 #ConventionCitoyenne #ConventionClimat",24,"['voter', 'écologiste', 'voter', '2', 'fois', 'fois', 'mettre', 'écolos', 'manettes', 'seconde', 'fois', 'amener', 'autres', 'mettre', 'sincèrement', 'fait', 'plus', 'crédit', 'voulons', 'actes', 'vagueverte', 'municipales2020', 'conventioncitoyenne', 'conventionclimat']"
626,space_liroy,2020-06-29 11:37:56,"Je me réjouis sur le #bobos, on y voit beaucoup d'idiots qui ont le seum que des personnes écologistes soient passés aux #Municipales2020, pour ma part c'est une grande joie de voir que les gens se sont réveillés et aient privilégiés l'environnement ",18,"['réjouis', 'bobos', 'voit', 'beaucoup', 'idiots', 'seum', 'personnes', 'écologistes', 'passés', 'municipales2020', 'part', 'grande', 'joie', 'voir', 'gens', 'réveillés', 'privilégiés', 'environnement']"
627,ANTOINECAUP63,2020-06-29 11:37:56,Ces élections #Municipales2020 reflètent : Une vague verte ! Seulement @EELV n'a pas le monopole de l'écologie ! @lesRepublicains sont toujours présents sur les térritoires ruraux mais une défaite cinglante sur les ville de +100.000 hbts Un rejet du droit de vote qui inquiète,25,"['élections', 'municipales2020', 'reflètent', 'vague', 'verte', 'seulement', 'eelv', 'a', 'monopole', 'écologie', 'lesrepublicains', 'toujours', 'présents', 'térritoires', 'ruraux', 'défaite', 'cinglante', 'ville', '100', '000', 'hbts', 'rejet', 'droit', 'vote', 'inquiète']"
628,GAghroum,2020-06-29 11:37:43,J'espère que certains comprendront la blague cachée ! Et son tweet ça sent un peu la frustration de n'avoir pas une plus grande victoire aux #Municipales2020...,15,"['espère', 'certains', 'comprendront', 'blague', 'cachée', 'tweet', 'ça', 'sent', 'peu', 'frustration', 'avoir', 'plus', 'grande', 'victoire', 'municipales2020']"
629,JLB75004,2020-06-29 11:37:43,Que des territoires perdus ! Pas une ville de gagnée ! Respect ! #Municipales2020 #France #Municipales,8,"['territoires', 'perdus', 'ville', 'gagnée', 'respect', 'municipales2020', 'france', 'municipales']"
630,LadyOscarW,2020-06-29 11:37:39,"sur cette photo, un président de la République Française et un représentant du monde de la finance, saurez-vous les trouver? #ConventionCitoyenne #Municipales2020 ",12,"['cette', 'photo', 'président', 'république', 'française', 'représentant', 'monde', 'finance', 'saurez', 'trouver', 'conventioncitoyenne', 'municipales2020']"
631,Sleven0893,2020-06-29 11:37:36,"Plusieurs villes ? ""Une femme"" est visiblement adepte du cumul des mandats... #Municipales2020 ",8,"['plusieurs', 'villes', 'femme', 'visiblement', 'adepte', 'cumul', 'mandats', 'municipales2020']"
632,scheffern,2020-06-29 11:37:30," Ces maires, ouvertement LGBT+ ont été (ré)élus lors des #Municipales2020 ",7,"['maires', 'ouvertement', 'lgbt', 'ré', 'élus', 'lors', 'municipales2020']"
633,RNational_nonof,2020-06-29 11:37:23,Vous auriez dû encore plus couper la parole à cette hystérique. La défaite cinglante de son parti aux #Municipales2020 a du mal à passer !,14,"['dû', 'encore', 'plus', 'couper', 'parole', 'cette', 'hystérique', 'défaite', 'cinglante', 'parti', 'municipales2020', 'a', 'mal', 'passer']"
634,KEVINOLESTAT,2020-06-29 11:37:03,"L’abstention c’est seulement le@jour du vote, sinon pour le débriefing ils sont tous là #Municipales2020",9,"['abstention', 'seulement', 'jour', 'vote', 'sinon', 'débriefing', 'tous', 'là', 'municipales2020']"
635,joliyeuxverts,2020-06-29 11:36:39,"#Municipales2020 je pense que nous n'avons pas écouté la même chaîne, et calmez-vous rien de dramatique.. Pathétique votre réaction, les réseaux sociaux sont votre défouloir ? Bizarre votre bio est la même que mon tweet épinglé, vous ne la respectez pas remettez-vous en question",19,"['municipales2020', 'pense', 'écouté', 'chaîne', 'calmez', 'rien', 'dramatique', 'pathétique', 'réaction', 'réseaux', 'sociaux', 'défouloir', 'bizarre', 'bio', 'tweet', 'épinglé', 'respectez', 'remettez', 'question']"
636,Adrien_Mottais,2020-06-29 11:36:39,"Avec @MayenneEnsemble, nous n'avons aucun regret. Nous avons mené la campagne que nous souhaitions. Avec le meilleur score face à une majorité sortante depuis 1971, une autre aventure commence. Félicitations à @JpLeScornet &amp; son équipe. #AuTravail #Mayenne #Municipales2020 ",23,"['mayenneensemble', 'aucun', 'regret', 'mené', 'campagne', 'souhaitions', 'meilleur', 'score', 'face', 'majorité', 'sortante', 'depuis', '1971', 'autre', 'aventure', 'commence', 'félicitations', 'jplescornet', 'amp', 'équipe', 'autravail', 'mayenne', 'municipales2020']"
637,Benjamin_Leduc_,2020-06-29 11:36:38,"Non, il n'y a pas de #vagueverte pour les #Municipales2020. Il y a 60% d'#Abstention, visiblement, seuls les électeurs #EELV se sont déplacés!",12,"['non', 'a', 'vagueverte', 'municipales2020', 'a', '60', 'abstention', 'visiblement', 'seuls', 'électeurs', 'eelv', 'déplacés']"
638,elnandowa,2020-06-29 11:36:36,"@VillaniCedric Vous avez, avec application, saboté la candidature de #Buzyn. Vous êtes parvenu à vos fins. Bravo!! Si vous etes honnete, Il ne vous reste plus qu'à démissionner de votre mandat de député que vous avez obtenu grâce à l'étiquette #Macron. #Municipales2020",21,"['villanicedric', 'application', 'saboté', 'candidature', 'buzyn', 'parvenu', 'fins', 'bravo', 'si', 'etes', 'honnete', 'reste', 'plus', 'démissionner', 'mandat', 'député', 'obtenu', 'grâce', 'étiquette', 'macron', 'municipales2020']"
639,moanne8,2020-06-29 11:36:35,Madame @Johanna_Rolland élue avec 34.107 votes pour une population de 328.811 habitants à Nantes #Municipales2020 #Nantes vive la démocratie,15,"['madame', 'johanna_rolland', 'élue', '34', '107', 'votes', 'population', '328', '811', 'habitants', 'nantes', 'municipales2020', 'nantes', 'vive', 'démocratie']"
640,libe,2020-06-29 11:36:30,[Libé labo] #Municipales2020 Découvrez les résultats détaillés grâce à notre carte interactive ,9,"['libé', 'labo', 'municipales2020', 'découvrez', 'résultats', 'détaillés', 'grâce', 'carte', 'interactive']"
641,Ayohann91,2020-06-29 11:36:18,Si le seum avait un visage #Municipales2020 ,4,"['si', 'seum', 'visage', 'municipales2020']"
642,geo_benco,2020-06-29 11:36:12,"Meanwhile, in France, the #Municipales2020 elections resulted in a victory of the green &amp; left coalitions in most large cities! Among others: Lyon, Strasbourg and even historically right-wing Bordeaux will be ruled by a green mayor for the first time in history! #vagueverte",44,"['meanwhile', 'in', 'france', 'the', 'municipales2020', 'elections', 'resulted', 'in', 'a', 'victory', 'of', 'the', 'green', 'amp', 'left', 'coalitions', 'in', 'most', 'large', 'cities', 'among', 'others', 'lyon', 'strasbourg', 'and', 'even', 'historically', 'right', 'wing', 'bordeaux', 'will', 'be', 'ruled', 'by', 'a', 'green', 'mayor', 'for', 'the', 'first', 'time', 'in', 'history', 'vagueverte']"
643,NebbiuCo,2020-06-29 11:36:04,ALERTE #TF1 Macron prévoit de faire valider par une #loi ou un #referendum 146 des propositions de la si démocratique #ConventionCitoyenne sur le #Climat. N'oubliez pas #NDDL ! Pas merci aux abstentionnistes des #Municipales2020,19,"['alerte', 'tf1', 'macron', 'prévoit', 'faire', 'valider', 'loi', 'referendum', '146', 'propositions', 'si', 'démocratique', 'conventioncitoyenne', 'climat', 'oubliez', 'nddl', 'merci', 'abstentionnistes', 'municipales2020']"
644,lemonde_pol,2020-06-29 11:35:59,#Municipales2020 : des pertes significatives pour le PCF et LR en Ile-de-France ,7,"['municipales2020', 'pertes', 'significatives', 'pcf', 'lr', 'ile', 'france']"
645,lemondefr,2020-06-29 11:35:58,"#Municipales2020 : à Lyon, l’écologiste Grégory Doucet fait chuter l’empire Collomb. L’ancien ministre de l’intérieur a été défait dans son fief historique du 9e arrondissement ",18,"['municipales2020', 'lyon', 'écologiste', 'grégory', 'doucet', 'fait', 'chuter', 'empire', 'collomb', 'ancien', 'ministre', 'intérieur', 'a', 'défait', 'fief', 'historique', '9e', 'arrondissement']"
646,mompontet,2020-06-29 11:35:53,"Derrière la victoire à Perpignan, le Rassemblement national cache une dégringolade. #Municipales2020 En 2014, le RN avait comptabilisé 1 438 sièges dans 463 communes. Six ans plus tard, ils ne sont plus que 840 sièges dans 258 communes. http://francetvinfo.fr/elections/muni…",30,"['derrière', 'victoire', 'perpignan', 'rassemblement', 'national', 'cache', 'dégringolade', 'municipales2020', '2014', 'rn', 'comptabilisé', '1', '438', 'sièges', '463', 'communes', 'six', 'ans', 'plus', 'tard', 'plus', '840', 'sièges', '258', 'communes', 'http', 'francetvinfo', 'fr', 'elections', 'muni']"
647,sherwood_de,2020-06-29 11:35:17,#Municipales2020 L'alliance écologistes-socialistes-communistes-extrême-gauchistes pour gagner des mairies nous promet des moments savoureux... ,12,"['municipales2020', 'alliance', 'écologistes', 'socialistes', 'communistes', 'extrême', 'gauchistes', 'gagner', 'mairies', 'promet', 'moments', 'savoureux']"
648,JournalGdParis,2020-06-29 11:35:10,#Municipales2020 : les sortants sans difficultés en Seine-et-Marne ,6,"['municipales2020', 'sortants', 'sans', 'difficultés', 'seine', 'marne']"
649,stef2dk,2020-06-29 11:35:00,"D'autant que si onde verte il y a c'est dans les ""villes mondialisées"". Ils n'ont rien compris, et vont le payer très cher. Ce n'est plus une archipélisation qu'il faut craindre/regretter, mais une planétarisation #Municipales2020",20,"['autant', 'si', 'onde', 'verte', 'a', 'villes', 'mondialisées', 'rien', 'compris', 'vont', 'payer', 'très', 'cher', 'plus', 'archipélisation', 'faut', 'craindre', 'regretter', 'planétarisation', 'municipales2020']"
650,MourierRene,2020-06-29 11:34:59,le vieux Jean-pierre Pernaut n'apprécie pas la vague verte des #ecologistes #Municipales2020,9,"['vieux', 'jean', 'pierre', 'pernaut', 'apprécie', 'vague', 'verte', 'ecologistes', 'municipales2020']"
651,marc1970normand,2020-06-29 11:34:58,Urgent : signez et RT maintenant pour défendre la liberté d'expression et soutenir Éric Zemmour ! https://damocles.co/zemmour-censure-liberte-expression via @Damocles_fr #Municipales2020,20,"['urgent', 'signez', 'rt', 'maintenant', 'défendre', 'liberté', 'expression', 'soutenir', 'éric', 'zemmour', 'https', 'damocles', 'co', 'zemmour', 'censure', 'liberte', 'expression', 'via', 'damocles_fr', 'municipales2020']"
652,blaisemistler,2020-06-29 11:34:45,Ce matin je pense à mon maître #Municipales2020 ,4,"['matin', 'pense', 'maître', 'municipales2020']"
653,wiss_michele,2020-06-29 11:34:16,"#Municipales2020 #Abstention quand on voit les accords bidouillés (Montpellier, Perpignan), comment s'étonner du désintérêt des Français ? Les politiques ne se battent plus pour leurs idées/idéaux mais veulent être sûrs d'être élus à tout prix quitte à faire de drôles d'alliances",29,"['municipales2020', 'abstention', 'quand', 'voit', 'accords', 'bidouillés', 'montpellier', 'perpignan', 'comment', 'étonner', 'désintérêt', 'français', 'politiques', 'battent', 'plus', 'leurs', 'idées', 'idéaux', 'veulent', 'être', 'sûrs', 'être', 'élus', 'tout', 'prix', 'quitte', 'faire', 'drôles', 'alliances']"
654,RamachandraOS,2020-06-29 11:34:14,"À La Réunion, traditionnelle alternance politique avec une droite en recul et une gauche qui garde ses bastions et récupère deux villes emblématiques que sont Saint-Paul et Saint-André. Les cartes sont rebattues pour les prochaines échéances. #Municipales2020 ",22,"['réunion', 'traditionnelle', 'alternance', 'politique', 'droite', 'recul', 'gauche', 'garde', 'bastions', 'récupère', 'deux', 'villes', 'emblématiques', 'saint', 'paul', 'saint', 'andré', 'cartes', 'rebattues', 'prochaines', 'échéances', 'municipales2020']"
655,Michel_Larive,2020-06-29 11:34:12,"Les 60% d'abstention aux #Municipales2020 illustrent la crise institutionnelle inédite que nous traversons. Je salue tout de même les victoires rendues possibles grâce aux projets citoyens soutenus par plusieurs forces politiques, dont la #FranceInsoumise.",22,"['60', 'abstention', 'municipales2020', 'illustrent', 'crise', 'institutionnelle', 'inédite', 'traversons', 'salue', 'tout', 'victoires', 'rendues', 'possibles', 'grâce', 'projets', 'citoyens', 'soutenus', 'plusieurs', 'forces', 'politiques', 'dont', 'franceinsoumise']"
656,NewsZapper,2020-06-29 11:34:09,#France #Municipales2020 #Alsace #GrandEst Die grüne Welle hat auch Straßburg erfasst. In Nancy sorgten die Sozialisten für eine Überraschung. Und in direkter Nachbarschaft haben ab sofort Frauen das Sagen. #Barseghian #Барсегян #Բարսեղյան https://www.wort.lu/de/international/kommunalwahlen-ueberraschende-resultate-im-grand-est-5ef9aebcda2cc1784e360915,43,"['france', 'municipales2020', 'alsace', 'grandest', 'die', 'grüne', 'welle', 'hat', 'auch', 'straßburg', 'erfasst', 'in', 'nancy', 'sorgten', 'die', 'sozialisten', 'für', 'eine', 'überraschung', 'und', 'in', 'direkter', 'nachbarschaft', 'haben', 'ab', 'sofort', 'frauen', 'das', 'sagen', 'barseghian', 'барсегян', 'բարսեղյան', 'https', 'www', 'wort', 'lu', 'international', 'kommunalwahlen', 'ueberraschende', 'resultate', 'im', 'grand', '5ef9aebcda2cc1784e360915']"
657,arnaudmercier,2020-06-29 11:34:08,"#Municipales2020 Les résultats : https://lnkd.in/e2WhRmu Idem pour @agnesbuzyn, conseiller de secteur, mais pas conseiller communautaire @paris",13,"['municipales2020', 'résultats', 'https', 'lnkd', 'in', 'e2whrmu', 'idem', 'agnesbuzyn', 'conseiller', 'secteur', 'conseiller', 'communautaire', 'paris']"
658,FranceSouverai7,2020-06-29 11:33:54,#Abstention #Municipales2020,2,"['abstention', 'municipales2020']"
659,LaurenceCanteri,2020-06-29 11:33:53,Que dire de ces candidats aux #Municipales2020 qui remercient les agents municipaux pour la mise en place de la distanciation lors du vote et qui une fois élus oublient tous les gestes barrières en quelques secondes quel exemple... @Anne_Hidalgo @EPhilippePM @EmmanuelMacron etc.,25,"['dire', 'candidats', 'municipales2020', 'remercient', 'agents', 'municipaux', 'mise', 'place', 'distanciation', 'lors', 'vote', 'fois', 'élus', 'oublient', 'tous', 'gestes', 'barrières', 'quelques', 'secondes', 'quel', 'exemple', 'anne_hidalgo', 'ephilippepm', 'emmanuelmacron', 'etc']"
660,Stephane_Melcer,2020-06-29 11:33:31,"Heureusement qu’il y a #BarbeBlanche pour sauver l’honneur de la #Majorité aux #Municipales2020, parce que sinon c’était la #bérézina. Certains en ont encore des algues #vertes entre les dents !",16,"['heureusement', 'a', 'barbeblanche', 'sauver', 'honneur', 'majorité', 'municipales2020', 'parce', 'sinon', 'bérézina', 'certains', 'encore', 'algues', 'vertes', 'entre', 'dents']"
661,LeDLisere,2020-06-29 11:33:26,"#Municipales2020 #Isère Ce lundi 29 juin, l'actualité est bien évidemment tournée vers les élections municipales qui se sont achevées ce dimanche... Mais pas seulement !",15,"['municipales2020', 'isère', 'lundi', '29', 'juin', 'actualité', 'bien', 'évidemment', 'tournée', 'vers', 'élections', 'municipales', 'achevées', 'dimanche', 'seulement']"
662,FredAle97413015,2020-06-29 11:33:24,Этот ротшильдский пудель ещё не очухался от полного просрыша на муниципальных выборах? #Municipales2020,13,"['этот', 'ротшильдский', 'пудель', 'ещё', 'не', 'очухался', 'от', 'полного', 'просрыша', 'на', 'муниципальных', 'выборах', 'municipales2020']"
663,ElizeaLREM,2020-06-29 11:33:20,Triste pour les habitants de #Perpignan qui se retrouvent entre les mains de l'extrême-droite Beaucoup vont regretter de ne pas être allés voter ! #Municipales2020 #Municipales #MunicipalesPerpignan @MLP_officiel @louis_aliot,19,"['triste', 'habitants', 'perpignan', 'retrouvent', 'entre', 'mains', 'extrême', 'droite', 'beaucoup', 'vont', 'regretter', 'être', 'allés', 'voter', 'municipales2020', 'municipales', 'municipalesperpignan', 'mlp_officiel', 'louis_aliot']"
